Extended Id,Time,Value,ValueString,Status,Sent in March 2013
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:45,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:45:44 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:48,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:48:41 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:55,924,924,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:55:46 PM"",""924"",""924"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:58,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:58:29 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 15:59,1032,1032,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 3:59:30 PM"",""1032"",""1032"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 16:02,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 4:02:09 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 16:05,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 4:05:44 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 16:09,1126,1126,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 4:09:05 PM"",""1126"",""1126"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 16:10,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 4:10:16 PM"",""0"",""0"",""OK"""
MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,6/1/14 19:26,0,0,OK,"MIAMI_SHORES.803439.FCI.36340A.I_FAULT.A_PH,""6/1/2014 7:26:05 PM"",""0"",""0"",""OK"""
